EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,HourlyRate,NumCompaniesWorked,Over18,OverTime,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager
VK0170,32,26-35,No,Travel_Rarely,334,Administration,5,2,Life Sciences,1,21,1,Male,4,1,Research Scientist,2,Single,33217,3-6 LPA,207.61,0,Y,Yes,12,3,4,80,2,7,5,2,6,2,0,5
VK0270,32,26-35,Yes,Travel-Frequently,1125,Administration,16,1,Life Sciences,1,33,2,Female,1,1,Research Scientist,1,Single,9308,0-3 LPA,58.18,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,
VK0610,32,26-35,No,Travel_Rarely,427,Administration,1,3,Medical,1,78,1,Male,3,2,Manufacturing Director,4,Married,6949,0-3 LPA,43.43,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8
VK0740,32,26-35,No,Travel_Rarely,548,Administration,1,3,Life Sciences,1,96,2,Male,3,2,Research Scientist,2,Married,52990,6-10 LPA,331.19,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,
VK0950,32,26-35,No,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,3,2,Sales Executive,3,Single,2150,0-3 LPA,13.44,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7
VK1020,32,26-35,No,Travel_Rarely,827,Administration,1,1,Life Sciences,1,134,4,Male,3,1,Research Scientist,1,Single,90480,10+ LPA,565.5,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0
VK1410,32,26-35,Yes,Travel_Rarely,1033,Administration,9,3,Medical,1,190,1,Female,3,1,Laboratory Technician,1,Single,75740,6-10 LPA,473.38,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,
VK1450,32,26-35,No,Travel-Frequently,689,Sales,9,2,Medical,1,195,4,Male,1,2,Sales Executive,4,Single,67617,6-10 LPA,422.61,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,
VK1550,32,26-35,No,Travel-Frequently,967,Sales,8,3,Marketing,1,207,2,Female,3,3,Sales Executive,4,Single,95841,10+ LPA,599.01,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
VK1700,32,26-35,No,Travel_Rarely,120,Administration,6,5,Life Sciences,1,231,3,Male,3,1,Research Scientist,3,Single,17896,0-3 LPA,111.85,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
VK2110,32,26-35,Yes,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,Male,1,3,Sales Executive,4,Married,47175,3-6 LPA,294.84,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,
VK2390,32,26-35,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,Female,3,1,Sales Representative,2,Married,8805,0-3 LPA,55.03,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
VK2400,32,26-35,Yes,Travel_Rarely,515,Administration,1,3,Life Sciences,1,331,4,Male,2,1,Laboratory Technician,3,Single,6237,0-3 LPA,38.98,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
VK2420,32,26-35,No,Non-Travel,976,Sales,26,4,Marketing,1,333,3,Male,3,2,Sales Executive,4,Married,21056,0-3 LPA,131.6,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
VK2610,32,26-35,No,Travel-Frequently,1311,Administration,7,3,Life Sciences,1,359,2,Male,4,1,Laboratory Technician,2,Married,46543,3-6 LPA,290.89,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3
VK2630,32,26-35,No,Travel_Rarely,128,Administration,2,1,Technical Degree,1,362,4,Male,2,2,Laboratory Technician,1,Single,57556,6-10 LPA,359.72,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4
VK3070,32,26-35,No,Travel_Rarely,906,Sales,7,3,Life Sciences,1,420,4,Male,2,2,Sales Executive,3,Married,4343,0-3 LPA,27.14,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8
VK3200,32,26-35,No,Travel_Rarely,588,Sales,8,2,Technical Degree,1,436,3,Female,2,2,Sales Executive,2,Married,14500,0-3 LPA,90.62,1,Y,Yes,11,3,4,80,0,13,2,3,13,12,11,9
VK3230,32,26-35,No,Travel_Rarely,1018,Administration,2,4,Medical,1,439,1,Female,4,2,Research Scientist,4,Single,54222,6-10 LPA,338.89,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7
VK3520,32,26-35,No,Travel_Rarely,1062,Administration,2,3,Medical,1,471,3,Female,3,1,Laboratory Technician,2,Married,30375,3-6 LPA,189.84,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7
VK4700,32,26-35,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,4,2,Sales Executive,3,Married,10662,0-3 LPA,66.64,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2
VK5010,32,26-35,No,Travel_Rarely,646,Administration,9,4,Life Sciences,1,679,1,Female,3,2,Research Scientist,4,Married,17964,0-3 LPA,112.28,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5
VK5280,32,26-35,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,3,2,Sales Executive,4,Single,60638,6-10 LPA,378.99,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
VK5320,32,26-35,No,Travel_Rarely,1018,Administration,3,2,Life Sciences,1,727,3,Female,3,3,Research Director,4,Single,74666,6-10 LPA,466.66,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
VK5590,32,26-35,No,Travel-Frequently,430,Administration,24,4,Life Sciences,1,772,1,Male,3,2,Laboratory Technician,4,Married,86067,10+ LPA,537.92,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
VK6010,32,26-35,No,Travel_Rarely,859,Administration,4,3,Life Sciences,1,830,3,Female,2,2,Manufacturing Director,3,Married,68215,6-10 LPA,426.34,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
VK6230,32,26-35,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,3,2,Sales Executive,4,Single,70042,6-10 LPA,437.76,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
VK6270,32,26-35,No,Travel_Rarely,638,Administration,8,2,Medical,1,865,3,Female,4,2,Research Scientist,3,Married,14284,0-3 LPA,89.28,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
VK6380,32,26-35,No,Non-Travel,300,Administration,1,3,Life Sciences,1,882,4,Male,3,1,Laboratory Technician,4,Single,73789,6-10 LPA,461.18,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
VK6420,32,26-35,No,Travel-Frequently,379,Sales,5,2,Life Sciences,1,889,2,Male,3,2,Sales Executive,2,Married,85664,10+ LPA,535.4,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
VK6570,32,26-35,Yes,Travel_Rarely,374,Administration,25,4,Life Sciences,1,911,1,Male,3,1,Laboratory Technician,4,Single,94468,10+ LPA,590.42,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1
VK6830,32,26-35,No,Non-Travel,1184,Administration,1,3,Life Sciences,1,951,3,Female,2,1,Laboratory Technician,2,Married,62389,6-10 LPA,389.93,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2
VK6930,32,26-35,No,Travel_Rarely,498,Administration,3,4,Medical,1,966,3,Female,3,2,Manufacturing Director,1,Married,10435,0-3 LPA,65.22,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3
VK7570,32,26-35,No,Non-Travel,1109,Administration,29,4,Medical,1,1046,4,Female,3,1,Laboratory Technician,3,Single,55340,6-10 LPA,345.88,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
VK8510,32,26-35,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,3,1,Sales Representative,1,Single,45078,3-6 LPA,281.74,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
VK8810,32,26-35,No,Travel-Frequently,116,Administration,13,3,Other,1,1234,3,Female,2,1,Laboratory Technician,2,Married,79832,6-10 LPA,498.95,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
VK8820,32,26-35,No,Travel-Frequently,1316,Administration,2,2,Life Sciences,1,1235,4,Female,3,2,Research Scientist,3,Single,52293,6-10 LPA,326.83,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
VK9360,32,26-35,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,4,2,Sales Executive,4,Married,96981,10+ LPA,606.13,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
VK9400,32,26-35,Yes,Travel_Rarely,1089,Administration,7,2,Life Sciences,1,1309,4,Male,3,2,Laboratory Technician,3,Married,79781,6-10 LPA,498.63,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
VK9920,32,26-35,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,3,2,Sales Executive,2,Married,61403,6-10 LPA,383.77,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
VK10270,32,26-35,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,3,2,Sales Executive,4,Married,30124,3-6 LPA,188.28,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
VK10760,32,26-35,No,Travel_Rarely,495,Administration,10,3,Medical,1,1516,3,Male,3,3,Manager,4,Single,96435,10+ LPA,602.72,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
VK11020,32,26-35,No,Travel_Rarely,824,Administration,5,2,Life Sciences,1,1555,4,Female,2,2,Research Scientist,2,Married,44919,3-6 LPA,280.74,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
VK11140,32,26-35,No,Non-Travel,1200,Administration,1,4,Technical Degree,1,1574,4,Male,3,2,Research Scientist,1,Married,36247,3-6 LPA,226.54,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
VK11400,32,26-35,No,Travel_Rarely,634,Administration,5,4,Other,1,1607,2,Female,4,1,Research Scientist,4,Married,95758,10+ LPA,598.49,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
VK11910,32,26-35,No,Travel_Rarely,977,Administration,2,3,Medical,1,1671,4,Male,3,2,Research Scientist,2,Single,92747,10+ LPA,579.67,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
VK12060,32,26-35,Yes,Travel_Rarely,1259,Administration,2,4,Life Sciences,1,1692,4,Male,3,1,Laboratory Technician,2,Single,63752,6-10 LPA,398.45,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
VK12270,32,26-35,No,Travel-Frequently,585,Administration,10,3,Life Sciences,1,1720,1,Male,3,1,Research Scientist,3,Married,57573,6-10 LPA,359.83,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
VK12380,32,26-35,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,1,2,Sales Executive,2,Single,60101,6-10 LPA,375.63,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
VK12420,32,26-35,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,1,3,Sales Executive,3,Married,27646,3-6 LPA,172.79,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
VK12610,32,26-35,No,Non-Travel,953,Administration,5,4,Technical Degree,1,1764,2,Male,3,1,Research Scientist,2,Single,24049,0-3 LPA,150.31,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
VK13200,32,26-35,No,Travel-Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,3,2,Sales Executive,4,Single,80605,6-10 LPA,503.78,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
VK13270,32,26-35,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,2,2,Sales Executive,2,Single,99116,10+ LPA,619.48,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
VK13760,32,26-35,Yes,Travel-Frequently,238,Administration,5,2,Life Sciences,1,1939,1,Female,4,1,Research Scientist,3,Single,98379,10+ LPA,614.87,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
VK13890,32,26-35,No,Non-Travel,1146,Administration,15,4,Medical,1,1955,3,Female,3,2,Healthcare Representative,4,Single,69385,6-10 LPA,433.66,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
VK13950,32,26-35,No,Travel_Rarely,1373,Administration,5,4,Life Sciences,1,1966,4,Male,2,2,Manufacturing Director,4,Single,41158,3-6 LPA,257.24,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
VK14270,32,26-35,No,Travel_Rarely,267,Administration,29,4,Life Sciences,1,2010,3,Female,2,1,Laboratory Technician,2,Single,66417,6-10 LPA,415.11,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
VK14290,32,26-35,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,2,1,Sales Representative,2,Married,24289,0-3 LPA,151.81,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
VK14320,32,26-35,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,3,3,Sales Executive,4,Married,10823,0-3 LPA,67.64,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
VK14500,32,26-35,No,Travel_Rarely,529,Administration,2,3,Technical Degree,1,2038,4,Male,3,1,Research Scientist,1,Single,61160,6-10 LPA,382.25,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
VK13760,32,26-35,Yes,Travel-Frequently,238,Administration,5,2,Life Sciences,1,1939,1,Female,4,1,Research Scientist,3,Single,98379,10+ LPA,614.87,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,0
VK0310,33,26-35,No,Travel_Rarely,924,Administration,2,3,Medical,1,39,3,Male,3,1,Laboratory Technician,4,Single,10540,0-3 LPA,65.88,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,
VK0400,33,26-35,No,Travel-Frequently,1141,Sales,1,3,Life Sciences,1,52,3,Female,4,2,Sales Executive,1,Married,17364,0-3 LPA,108.52,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3
VK0560,33,26-35,No,Travel-Frequently,515,Administration,1,2,Life Sciences,1,73,1,Female,3,3,Research Director,4,Single,5611,0-3 LPA,35.07,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12
VK1220,33,26-35,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,3,2,Sales Executive,2,Married,28663,3-6 LPA,179.14,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7
VK1770,33,26-35,No,Travel_Rarely,134,Administration,2,3,Life Sciences,1,242,3,Male,3,1,Research Scientist,4,Single,52991,6-10 LPA,331.19,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
VK1860,33,26-35,No,Travel_Rarely,931,Administration,14,3,Medical,1,252,4,Female,3,1,Research Scientist,2,Married,58679,6-10 LPA,366.74,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
VK2220,33,26-35,No,Travel_Rarely,147,Administration,4,4,Medical,1,305,3,Female,2,1,Research Scientist,2,Married,31977,3-6 LPA,199.86,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
VK2350,33,26-35,Yes,Travel_Rarely,813,Administration,14,3,Medical,1,325,3,Male,3,1,Laboratory Technician,4,Married,95704,10+ LPA,598.15,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
VK2370,33,26-35,Yes,Travel_Rarely,465,Administration,2,2,Life Sciences,1,328,1,Female,3,1,Laboratory Technician,1,Married,50115,6-10 LPA,313.22,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
VK2470,33,26-35,No,Travel_Rarely,832,Administration,5,4,Life Sciences,1,338,3,Female,2,1,Research Scientist,4,Married,92007,10+ LPA,575.04,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
VK3140,33,26-35,No,Travel-Frequently,553,Administration,5,4,Life Sciences,1,428,4,Female,3,3,Manager,2,Married,89223,10+ LPA,557.64,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8
VK3290,33,26-35,No,Travel-Frequently,508,Sales,10,3,Marketing,1,446,2,Male,2,2,Sales Executive,4,Single,61890,6-10 LPA,386.81,3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1
VK3640,33,26-35,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,4,Female,3,1,Sales Representative,3,Single,67387,6-10 LPA,421.17,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0
VK4360,33,26-35,Yes,Travel_Rarely,1277,Administration,15,1,Medical,1,582,2,Male,3,3,Manager,3,Married,19071,0-3 LPA,119.19,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7
VK4370,33,26-35,Yes,Travel_Rarely,587,Administration,10,1,Medical,1,584,1,Male,1,1,Laboratory Technician,4,Single,60275,6-10 LPA,376.72,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3
VK4560,33,26-35,No,Travel_Rarely,922,Administration,1,5,Medical,1,612,1,Female,4,4,Research Director,3,Single,73369,6-10 LPA,458.56,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5
VK5000,33,26-35,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,3,2,Sales Executive,3,Single,12938,0-3 LPA,80.86,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2
VK5100,33,26-35,No,Travel-Frequently,1296,Administration,6,3,Life Sciences,1,692,3,Male,3,2,Healthcare Representative,4,Single,36195,3-6 LPA,226.22,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
VK5150,33,26-35,Yes,Travel-Frequently,1076,Administration,3,3,Life Sciences,1,702,1,Male,3,1,Research Scientist,1,Single,92680,10+ LPA,579.25,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7
VK5630,33,26-35,Yes,Travel_Rarely,527,Administration,1,4,Other,1,780,4,Male,3,1,Research Scientist,4,Single,5000,0-3 LPA,31.25,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
VK5910,33,26-35,No,Travel_Rarely,213,Administration,7,3,Medical,1,817,3,Male,3,3,Research Director,3,Married,71588,6-10 LPA,447.42,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
VK5920,33,26-35,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,3,2,Sales Executive,1,Single,94610,10+ LPA,591.31,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
VK6200,33,26-35,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,4,2,Sales Executive,1,Single,98856,10+ LPA,617.85,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
VK6560,33,26-35,No,Travel_Rarely,1075,Finance,3,2,Human Resources,1,910,4,Male,3,1,Human Resources,2,Single,39304,3-6 LPA,245.65,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
VK6740,33,26-35,No,Travel_Rarely,1198,Administration,1,4,Other,1,939,3,Male,2,1,Research Scientist,1,Single,70449,6-10 LPA,440.31,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
VK6950,33,26-35,No,Travel_Rarely,1069,Administration,1,3,Life Sciences,1,969,2,Female,2,2,Healthcare Representative,4,Single,83986,10+ LPA,524.91,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4
VK7110,33,26-35,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,Male,3,4,Manager,3,Single,90643,10+ LPA,566.52,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0
VK7130,33,26-35,No,Travel_Rarely,461,Administration,13,1,Life Sciences,1,995,2,Female,3,1,Research Scientist,4,Single,21764,0-3 LPA,136.02,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2
VK7160,33,26-35,No,Travel-Frequently,827,Administration,1,4,Other,1,998,3,Female,4,2,Healthcare Representative,2,Married,87027,10+ LPA,543.92,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
VK7550,33,26-35,No,Non-Travel,1038,Sales,8,1,Life Sciences,1,1044,2,Female,2,1,Sales Representative,4,Single,39494,3-6 LPA,246.84,0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2
VK7910,33,26-35,No,Travel_Rarely,654,Administration,5,3,Life Sciences,1,1099,4,Male,2,3,Healthcare Representative,4,Single,4373,0-3 LPA,27.33,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2
VK7930,33,26-35,Yes,Travel-Frequently,827,Administration,29,4,Medical,1,1101,1,Female,2,2,Research Scientist,3,Single,13161,0-3 LPA,82.26,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8
VK7990,33,26-35,Yes,Travel_Rarely,1017,Administration,25,3,Medical,1,1108,1,Male,2,1,Research Scientist,2,Single,98532,10+ LPA,615.83,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2
VK8030,33,26-35,No,Travel-Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,3,2,Sales Executive,2,Married,93658,10+ LPA,585.36,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
VK8300,33,26-35,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,3,2,Sales Executive,1,Single,28350,3-6 LPA,177.19,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
VK8640,33,26-35,No,Travel_Rarely,147,Finance,2,3,Human Resources,1,1207,2,Male,3,1,Human Resources,3,Married,94008,10+ LPA,587.55,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4
VK8730,33,26-35,No,Travel-Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,3,2,Sales Executive,3,Married,95297,10+ LPA,595.61,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
VK8840,33,26-35,No,Travel_Rarely,117,Administration,9,3,Medical,1,1238,1,Male,3,1,Research Scientist,4,Married,26351,3-6 LPA,164.69,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
VK9090,33,26-35,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,4,3,Sales Executive,3,Single,89668,10+ LPA,560.42,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
VK9910,33,26-35,No,Travel-Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,3,2,Sales Executive,4,Married,16305,0-3 LPA,101.91,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
VK10480,33,26-35,No,Travel-Frequently,430,Sales,7,3,Medical,1,1477,4,Male,3,2,Sales Executive,1,Married,76353,6-10 LPA,477.21,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
VK10670,33,26-35,No,Travel_Rarely,1099,Administration,4,4,Medical,1,1502,1,Female,2,1,Laboratory Technician,2,Married,77797,6-10 LPA,486.23,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
VK10750,33,26-35,No,Travel_Rarely,516,Administration,8,5,Life Sciences,1,1515,4,Male,3,2,Healthcare Representative,3,Single,66953,6-10 LPA,418.46,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
VK10920,33,26-35,No,Travel_Rarely,575,Administration,25,3,Life Sciences,1,1545,4,Male,2,2,Manufacturing Director,2,Single,58458,6-10 LPA,365.36,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
VK10960,33,26-35,No,Travel_Rarely,589,Administration,28,4,Life Sciences,1,1549,2,Male,3,2,Laboratory Technician,3,Married,21358,0-3 LPA,133.49,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
VK11060,33,26-35,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,1,Male,3,2,Sales Executive,1,Married,4267,0-3 LPA,26.67,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
VK11900,33,26-35,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,4,Male,3,2,Sales Executive,4,Single,83745,10+ LPA,523.41,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4
VK11990,33,26-35,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,Female,3,2,Sales Executive,4,Single,90588,10+ LPA,566.17,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2
VK12110,33,26-35,No,Travel_Rarely,267,Administration,21,3,Medical,1,1698,2,Male,4,1,Laboratory Technician,2,Married,39513,3-6 LPA,246.96,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
VK12540,33,26-35,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,3,2,Sales Executive,2,Single,27092,3-6 LPA,169.32,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
VK12560,33,26-35,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,3,3,Sales Executive,1,Single,12338,0-3 LPA,77.11,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
VK12660,33,26-35,No,Non-Travel,775,Administration,4,3,Technical Degree,1,1771,4,Male,3,2,Research Scientist,2,Single,1412,0-3 LPA,8.82,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
VK12830,33,26-35,No,Travel_Rarely,867,Administration,8,4,Life Sciences,1,1798,4,Male,4,1,Research Scientist,1,Married,8543,0-3 LPA,53.39,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
VK13640,33,26-35,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,3,2,Sales Executive,3,Single,34496,3-6 LPA,215.6,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
VK13990,33,26-35,No,Travel-Frequently,1303,Administration,7,2,Life Sciences,1,1970,4,Male,3,2,Healthcare Representative,3,Single,61692,6-10 LPA,385.58,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
VK14160,33,26-35,No,Non-Travel,1313,Administration,1,2,Medical,1,1994,2,Male,2,1,Laboratory Technician,3,Single,90084,10+ LPA,563.02,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
VK14260,33,26-35,No,Travel_Rarely,501,Administration,15,2,Medical,1,2009,2,Female,3,2,Healthcare Representative,4,Married,93920,10+ LPA,587,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
VK0140,34,26-35,No,TravelRarely,1346,Administration,19,2,Medical,1,18,2,Male,3,1,Laboratory Technician,4,Single,45425,3-6 LPA,283.91,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2
VK0230,34,26-35,No,TravelRarely,419,Administration,7,4,Life Sciences,1,28,1,Female,3,3,Research Director,2,Single,39756,3-6 LPA,248.48,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,
VK0250,34,26-35,Yes,Travel_Rarely,699,Administration,6,1,Medical,1,31,2,Male,3,1,Research Scientist,1,Single,19888,0-3 LPA,124.3,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,
VK0470,34,26-35,No,Non-Travel,1065,Sales,23,4,Marketing,1,60,2,Male,3,2,Sales Executive,3,Single,36735,3-6 LPA,229.59,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7
VK0850,34,26-35,No,Travel_Rarely,1153,Administration,1,2,Medical,1,110,1,Male,3,2,Manufacturing Director,2,Married,48295,3-6 LPA,301.84,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3
VK1040,34,26-35,No,Travel_Rarely,665,Administration,6,4,Other,1,138,1,Female,3,2,Research Scientist,3,Single,84042,10+ LPA,525.26,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10
